,formula,Top-1 Bravais,Top-1 Bravais.1,Top-1 Bravais.2,Top-1 Bravais.3,Top-1 Bravais.4,Top-1 Bravais.5,Top-1 Bravais.6,Top-1 Bravais.7,Top-1 Bravais.8,Top-1 Bravais.9,Top-1 Bravais.10,Top-1 Bravais.11,Top-1 Bravais.12,Top-1 Bravais.13,Top-1 Bravais.14,Top-2 Bravais,Top-2 Bravais.1,Top-2 Bravais.2,Top-2 Bravais.3,Top-2 Bravais.4,Top-2 Bravais.5,Top-2 Bravais.6,Top-2 Bravais.7,Top-2 Bravais.8,Top-2 Bravais.9,Top-2 Bravais.10,Top-2 Bravais.11,Top-2 Bravais.12,Top-2 Bravais.13,Top-2 Bravais.14
293,Zn2As,rhombohedral (P),0.28378946,7.151436353580019,7.151436353580019,7.151436353580019,90.26559473469082,90.26559473469082,90.26559473469082,365.7343840087687,R3c,146,166,0.39559775590896606,0.3400214910507202,0.10528335720300674,hexagonal (P),0.10888125,4.537104704832931,4.537104704832931,5.479529559944637,90.0,90.0,120.0,97.68581617014539,194,164,186,0.7033045887947083,0.08657270669937134,0.07197998464107513
294,Be2Ba2,cubic (F),0.20517156,5.893875734066307,5.893875734066307,5.893875734066307,90.0,90.0,90.0,204.74010654625192,Fd-3m,225,216,0.7896475195884705,0.1264880895614624,0.08308602124452591,hexagonal (P),0.19192757,4.238661615826189,4.238661615826189,8.189828430362418,90.0,90.0,120.0,127.42743155443591,194,191,164,0.46894556283950806,0.4138759672641754,0.07057451456785202
295,Ti2Ag2,tetragonal (I),0.32830372,2.7908851516906523,2.7908851516906523,12.919116625815798,90.0,90.0,90.0,100.62751525786761,I4/mmm,141,87,0.992345929145813,0.004336650483310223,0.0023677702993154526,tetragonal (P),0.26453227,3.602040625477044,3.602040625477044,7.168260680338993,90.0,90.0,90.0,93.00600796158966,129,123,96,0.9775294065475464,0.017451805993914604,0.0007903924561105669
296,WBi,orthorhombic (P),0.23830111,9.288054128404358,6.96181647682744,7.744473170042586,90.0,90.0,90.0,500.77101970623306,Pnnm,62,17,0.8308039307594299,0.0806596428155899,0.05861445888876915,hexagonal (P),0.23588333,4.854675833980488,4.854675833980488,5.108327839412478,90.0,90.0,120.0,104.26291536867205,194,193,191,0.7760011553764343,0.22248129546642303,0.0004611231852322817
297,ErPb2,cubic (P),0.23928602,4.691444930317758,4.691444930317758,4.691444930317758,90.0,90.0,90.0,103.25708687398243,Pm-3m,215,224,0.9996699094772339,7.356466812780127e-05,6.890774966450408e-05,tetragonal (I),0.21208389,4.264858915949445,4.264858915949445,17.4298706582905,90.0,90.0,90.0,317.03229341743474,141,139,140,0.48169219493865967,0.4491736590862274,0.05245225504040718
298,Hg2Sb2,tetragonal (P),0.1704497,5.384518788135823,5.384518788135823,10.181692927689543,90.0,90.0,90.0,295.19825658682595,P4/mbm,123,137,0.6179275512695312,0.17887812852859497,0.08460976183414459,cubic (P),0.14238913,4.371663682515663,4.371663682515663,4.371663682515663,90.0,90.0,90.0,83.54880282688094,205,221,198,0.9097433686256409,0.05055093765258789,0.038033969700336456
299,AlTe,hexagonal (P),0.3513287,4.420543586136073,4.420543586136073,7.965827237432365,90.0,90.0,120.0,134.8071319121142,P6_3mc,152,169,0.3223292827606201,0.19947297871112823,0.14103953540325165,cubic (F),0.21524544,5.9276256403299055,5.9276256403299055,5.9276256403299055,90.0,90.0,90.0,208.2774749181422,225,216,227,0.6227181553840637,0.27792197465896606,0.09179237484931946
300,Sn2Pm,tetragonal (P),0.4000725,0.0,0.0,inf,90.0,90.0,90.0,,P-42m,105,104,1.0,0.0,0.0,cubic (F),0.303675,0.15806019728145285,0.15806019728145285,0.15806019728145285,90.0,90.0,90.0,0.003948822012660521,227,226,219,0.9999988079071045,1.1803185770986602e-06,1.6493185669205074e-13
301,Tl2Te,tetragonal (I),0.39703706,8.447578483246627,8.447578483246627,14.156128331118783,90.0,90.0,90.0,1010.2037159682204,I4/mcm,87,139,0.7878532409667969,0.19198092818260193,0.010967536829411983,tetragonal (P),0.110170126,6.426578964565429,6.426578964565429,13.651496725896104,90.0,90.0,90.0,563.8193357656877,128,126,130,0.45519575476646423,0.12434062361717224,0.10258850455284119
302,Pb2Sb,cubic (F),0.5804672,5.791142870921734,5.791142870921734,5.791142870921734,90.0,90.0,90.0,194.21950284658865,Fm-3m,227,216,0.9960724115371704,0.0018811397021636367,0.0013722358271479607,cubic (I),0.11385606,3.688939843781539,3.688939843781539,3.688939843781539,90.0,90.0,90.0,50.200115861468355,229,197,214,0.973615825176239,0.01124708354473114,0.0034619495272636414
303,CeGe2,tetragonal (I),0.5176243,4.308085615270682,4.308085615270682,15.677871322418351,90.0,90.0,90.0,290.9750467541179,I4_1/amd,107,109,0.9960298538208008,0.002257713582366705,0.0007790422532707453,orthorhombic (P),0.14529024,3.8917119466713594,3.9515468069974964,17.63819783537545,90.0,90.0,90.0,271.2451788135771,74,62,38,0.9384934306144714,0.02633223496377468,0.010776340961456299
304,ZrPb2,hexagonal (P),0.36370283,8.222932420910839,8.222932420910839,7.617758391920257,90.0,90.0,120.0,446.0784757838685,P6_3/mcm,194,182,0.739815890789032,0.19837772846221924,0.01609639637172222,cubic (P),0.20810816,4.787064992485712,4.787064992485712,4.787064992485712,90.0,90.0,90.0,109.70033944403845,221,223,212,0.9901837706565857,0.0054234410636126995,0.0016702348366379738
305,BaSi2,orthorhombic (P),0.32396322,8.004369428574662,6.339871411531638,10.94220327975448,90.0,90.0,90.0,555.2804107257126,Pnma,74,19,0.8500797152519226,0.037296611815690994,0.03387170284986496,tetragonal (I),0.19928248,4.5485430365999395,4.5485430365999395,12.145730184647622,90.0,90.0,90.0,251.2859723823742,141,109,140,0.9190906882286072,0.025045296177268028,0.02031315490603447
306,SnBi2,rhombohedral (P),0.39734077,4.676920877738557,4.676920877738557,4.676920877738557,60.508583482202525,60.508583482202525,60.508583482202525,73.16916099721166,R-3m,160,148,0.9989481568336487,0.0007188129820860922,0.00018564233323559165,hexagonal (P),0.30113468,3.3116010639234967,3.3116010639234967,3.779949555334688,90.0,90.0,120.0,35.89985237164782,191,194,164,0.947309136390686,0.02845844440162182,0.02240825816988945
307,SnGe,hexagonal (P),0.31725064,3.7956241802967066,3.7956241802967066,4.878942022763709,90.0,90.0,120.0,60.872718663093615,P6/mmm,164,194,0.858437180519104,0.045830462127923965,0.043539099395275116,cubic (F),0.2761429,6.19030934560404,6.19030934560404,6.19030934560404,90.0,90.0,90.0,237.21221952837706,225,227,216,0.5934098362922668,0.3990444540977478,0.004747028928250074
308,MgBi2,hexagonal (P),0.22651073,6.448190594732596,6.448190594732596,9.536818584221509,90.0,90.0,120.0,343.40758593524686,P-3m1,173,176,0.8757643699645996,0.03425905108451843,0.033914461731910706,cubic (F),0.20872569,7.09307759522049,7.09307759522049,7.09307759522049,90.0,90.0,90.0,356.8651450828281,225,216,227,0.6836791634559631,0.31500929594039917,0.00044749665539711714
309,Au2Sb2,hexagonal (P),0.40979195,3.8010087201935163,3.8010087201935163,5.201724352264634,90.0,90.0,120.0,65.08421905339218,P6_3/mmc,164,186,0.8776177167892456,0.06689552217721939,0.019781876355409622,orthorhombic (P),0.20274803,5.292498167623865,5.765481778372993,3.9088674703949846,90.0,90.0,90.0,119.27440704891507,58,59,62,0.30071789026260376,0.2624945044517517,0.11479153484106064
310,Ba2Bi,tetragonal (I),0.5648839,4.955304462748026,4.955304462748026,18.850825936568402,90.0,90.0,90.0,462.88282861168943,I4/mmm,140,87,0.872464120388031,0.04855630546808243,0.023395033553242683,orthorhombic (P),0.16732463,8.96957793293196,7.064015310953347,10.09140100369511,90.0,90.0,90.0,639.4036390623522,62,52,58,0.9474183917045593,0.050981905311346054,0.0003150540287606418
311,FeTe2,monoclinic (P),0.26949632,5.53130987407925,4.590321504915849,7.598804929895211,90.0,97.29138628719336,90.0,191.37720402638755,P2_1/c,11,10,0.5514415502548218,0.3474697768688202,0.044605646282434464,orthorhombic (P),0.24731632,4.710154621838435,5.33931926174635,4.204912704149082,90.0,90.0,90.0,105.74943074383086,59,58,28,0.2486378699541092,0.19968056678771973,0.13900715112686157
312,PdPb2,tetragonal (I),0.66131985,4.969296930236223,4.969296930236223,7.682017991075776,90.0,90.0,90.0,189.69907610697092,I4/mcm,142,139,0.9038958549499512,0.024083156138658524,0.01225255522876978,hexagonal (P),0.08304692,4.031384276235813,4.031384276235813,5.751032242343605,90.0,90.0,120.0,80.94403116436303,194,164,191,0.7786089181900024,0.08094944804906845,0.03550054877996445
313,Tl2O4,cubic (F),0.25113595,7.306763593950727,7.306763593950727,7.306763593950727,90.0,90.0,90.0,390.09929791616,Fm-3m,202,226,0.8118026852607727,0.052748288959264755,0.04932601749897003,orthorhombic (P),0.14620951,6.875322635632486,7.983471913785046,6.395778893786984,90.0,90.0,90.0,351.0575569551683,62,55,33,0.7556037902832031,0.05685076862573624,0.03512706235051155
314,Sn2Ba,orthorhombic (C),0.27946615,8.652188070687528,10.969089512450223,9.993173425630971,90.0,90.0,90.0,948.4183671226712,Cmcm,64,65,0.6059221029281616,0.19972488284111023,0.09736600518226624,hexagonal (P),0.23001531,5.56774750906372,5.56774750906372,6.3906033084474405,90.0,90.0,120.0,171.56613045443703,194,191,164,0.5010159015655518,0.16451187431812286,0.12286379933357239
315,TmAs2,tetragonal (P),0.3856266,4.248645779968827,4.248645779968827,9.862540010805835,90.0,90.0,90.0,178.02862061366238,P4/nmm,85,86,0.7973788976669312,0.050418149679899216,0.025799019262194633,monoclinic (P),0.2217836,2.266986457567508,6662.772021647014,0.20809600382731216,90.0,224.1698929748732,90.0,-2190.1227949406107,14,11,4,0.9640198945999146,0.02933427505195141,0.004236874170601368
316,MnBi2,orthorhombic (P),0.48226994,6.2255908970008305,6.578870359803923,7.3996197583419665,90.0,90.0,90.0,303.0688564488894,P222_1,58,55,0.9367763996124268,0.0310590248554945,0.011514877900481224,monoclinic (C),0.26226348,11.731097035874226,7.0610432891116535,9.102558345125278,90.0,105.88037195379509,90.0,725.2230452763433,12,15,8,0.9841504096984863,0.007554166484624147,0.004644350148737431
317,CoBa2,hexagonal (P),0.24817863,7.804137929912328,7.804137929912328,6.3441960442874095,90.0,90.0,120.0,334.624010123806,P6_3/mmc,164,186,0.8526016473770142,0.06153155863285065,0.022502239793539047,cubic (F),0.20054582,5.636321375906244,5.636321375906244,5.636321375906244,90.0,90.0,90.0,179.05532623339838,227,216,225,0.9927453398704529,0.00701218331232667,0.0001436942256987095
318,TlTe2,tetragonal (I),0.26006684,8.37349101240162,8.37349101240162,12.999955103880634,90.0,90.0,90.0,911.4964246448184,I4/mcm,87,139,0.8309825658798218,0.09187665581703186,0.012542514130473137,monoclinic (C),0.14529103,15.33256467172128,6.746893963940652,11.042801715826082,90.0,118.49902146918355,90.0,1003.9232127836758,15,12,9,0.6512784361839294,0.20414642989635468,0.08501533418893814
319,TiSb2,tetragonal (I),0.40450868,6.80490234162751,6.80490234162751,15.44532781852666,90.0,90.0,90.0,715.222098045325,I4_122,122,141,0.8955490589141846,0.08231020718812943,0.005760059226304293,orthorhombic (P),0.20562291,11.839123186617293,5.043643705230758,10.544300406833795,90.0,90.0,90.0,629.624630954853,62,58,55,0.8222448229789734,0.15025348961353302,0.007251515053212643
320,SbSe2,orthorhombic (P),0.3401106,11.302684769249657,4.373590117411191,11.50249398277667,90.0,90.0,90.0,568.6063555052982,Pnma,58,19,0.4173072278499603,0.11297523975372314,0.08083540201187134,monoclinic (P),0.22193487,14.651098550422624,6.707695132266897,15.028454067272579,90.0,102.73587340892094,90.0,1440.585693976752,14,4,11,0.7943858504295349,0.07805736362934113,0.05795818939805031
321,NaSr,hexagonal (P),0.40845236,5.027378639549826,5.027378639549826,12.693586709380698,90.0,90.0,120.0,277.84217934147114,P6_3/mmc,191,186,0.9423210620880127,0.05092407763004303,0.002646383363753557,cubic (F),0.22359708,5.313482952986191,5.313482952986191,5.313482952986191,90.0,90.0,90.0,150.01610136055015,225,227,216,0.8423241972923279,0.08823643624782562,0.06863601505756378
322,OsGe2,orthorhombic (P),0.32221046,10.209062962197425,11.067706710233233,5.958328836384325,90.0,90.0,90.0,673.2370250198917,Pnnm,17,41,0.9232849478721619,0.02224794588983059,0.01460463646799326,tetragonal (I),0.19513813,4.160513364376438,4.160513364376438,8.459486842222082,90.0,90.0,90.0,146.4326298154389,107,139,142,0.9020264744758606,0.04879409447312355,0.03498440980911255
323,Ba2Ge,tetragonal (I),0.28756735,6.169423746888782,6.169423746888782,14.276868168526569,90.0,90.0,90.0,543.4031490748023,I4/mcm,139,87,0.4297259449958801,0.4120754599571228,0.10004258155822754,orthorhombic (P),0.28350738,7.633261705625352,6.566416626342105,10.554663129630134,90.0,90.0,90.0,529.0332437576122,62,52,51,0.972759485244751,0.02166624367237091,0.002262075198814273
324,HgBi,cubic (F),0.56246805,5.747751073675466,5.747751073675466,5.747751073675466,90.0,90.0,90.0,189.88639685361176,Fm-3m,216,227,0.6771541833877563,0.26481756567955017,0.05225258693099022,hexagonal (P),0.12228868,4.220389730835867,4.220389730835867,5.301236233726926,90.0,90.0,120.0,81.77355991240026,191,194,164,0.6436472535133362,0.3499479293823242,0.003338788403198123
325,AuGe2,tetragonal (I),0.21793596,4.939818194110535,4.939818194110535,8.043123830340242,90.0,90.0,90.0,196.26672957359688,I-42d,107,139,0.22039492428302765,0.18252970278263092,0.1689482033252716,orthorhombic (P),0.21308227,10.419576525095916,6.678991963022401,5.131434653281176,90.0,90.0,90.0,357.1081749445032,62,59,58,0.28534096479415894,0.23009400069713593,0.14815451204776764
326,LaBi2,tetragonal (P),0.45590296,4.123013975349967,4.123013975349967,10.075578420195042,90.0,90.0,90.0,171.27721843355064,P4/nmm,130,85,0.97071373462677,0.005488854367285967,0.005217042751610279,orthorhombic (P),0.13809764,10.478252420771335,9.656661822784892,6.620728758423344,90.0,90.0,90.0,669.9180429795474,62,74,47,0.4038203954696655,0.24196453392505646,0.06247355416417122
327,Sn2Os,tetragonal (I),0.4381311,5.020425748430514,5.020425748430514,9.3349224749466,90.0,90.0,90.0,235.28368428877897,I4/mcm,142,107,0.6561043858528137,0.31653302907943726,0.0053443098440766335,cubic (I),0.19326583,9.013671064718597,9.013671064718597,9.013671064718597,90.0,90.0,90.0,732.3271175279984,229,217,211,0.9850097298622131,0.012428886257112026,0.0008991635404527187
328,ScAs2,orthorhombic (P),0.34450763,9.649502299136923,7.23012644459433,6.855621105072379,90.0,90.0,90.0,478.29695231057616,Pnma,55,58,0.8611258268356323,0.06270335614681244,0.04328563064336777,monoclinic (C),0.15340568,17.51376225939901,4.221507043250899,13.180792884830366,90.0,113.5821576564012,90.0,893.130626882038,12,15,5,0.7490269541740417,0.15087361633777618,0.04523899033665657
329,TeSi2,cubic (P),0.28487712,10.673048727877344,10.673048727877344,10.673048727877344,90.0,90.0,90.0,1215.8093434987227,Pm-3n,218,200,0.45778951048851013,0.20326921343803406,0.1995975822210312,cubic (F),0.23559406,6.290644290278396,6.290644290278396,6.290644290278396,90.0,90.0,90.0,248.93466912840296,228,219,202,0.5961797833442688,0.3016864061355591,0.08538822084665298
330,Zn2Sb2,rhombohedral (P),0.6595356,8.164522337637553,8.164522337637553,8.164522337637553,107.32061197154228,107.32061197154228,107.32061197154228,449.2272049695838,R-3c,155,166,0.982627809047699,0.013332153670489788,0.001563933794386685,orthorhombic (P),0.097076714,7.218969902240746,10.284253452238335,7.505657504885669,90.0,90.0,90.0,557.2328939122054,19,61,62,0.2591610550880432,0.1882721483707428,0.16640880703926086
331,PbSe,cubic (F),0.9443628,6.238363375137322,6.238363375137322,6.238363375137322,90.0,90.0,90.0,242.7794954051436,Fm-3m,203,227,0.9999476671218872,2.7245274395681918e-05,1.1019282283086795e-05,orthorhombic (P),0.02183758,9.986117847305296,4.959353614434559,4.808990020501248,90.0,90.0,90.0,238.1637382481577,62,55,26,0.9661612510681152,0.01179222296923399,0.004591774195432663
332,Mg2Bi,hexagonal (P),0.5971654,5.60011244818966,5.60011244818966,6.403006566247152,90.0,90.0,120.0,173.903400402923,P-3m1,147,194,0.7560358643531799,0.051217351108789444,0.05108288675546646,cubic (F),0.1042709,7.546690286035384,7.546690286035384,7.546690286035384,90.0,90.0,90.0,429.80313716571845,225,216,227,0.5532003045082092,0.440472811460495,0.002621591091156006
333,ScSn2,orthorhombic (C),0.4768788,4.898730653008652,15.030287146115265,6.808965506478033,90.0,90.0,90.0,501.3395571105785,Cmmm,63,64,0.7184494733810425,0.19950911402702332,0.06537995487451553,hexagonal (P),0.15030658,6.223820679552223,6.223820679552223,6.616963468710964,90.0,90.0,120.0,221.97471714124217,191,180,181,0.6416337490081787,0.15231049060821533,0.08797464519739151
334,OsTe,hexagonal (P),0.266792,4.075980739700301,4.075980739700301,5.891283603951069,90.0,90.0,120.0,84.76270505412485,P6_3/mmc,189,190,0.9180592894554138,0.04542635381221771,0.015501286834478378,orthorhombic (P),0.19533709,4.500271505581447,7.497692573300376,4.416844640205967,90.0,90.0,90.0,149.03163587105237,58,17,52,0.9776028990745544,0.006149579305201769,0.005039875395596027
335,MgSr,cubic (P),0.5127231,4.219180959808126,4.219180959808126,4.219180959808126,90.0,90.0,90.0,75.1076991060594,Pm-3m,198,213,0.9832640290260315,0.01169108971953392,0.0016983583336696029,cubic (F),0.1697772,6.8246990186063785,6.8246990186063785,6.8246990186063785,90.0,90.0,90.0,317.8707077755141,225,227,216,0.8257715702056885,0.17245478928089142,0.0015944851329550147
336,Be2Cd,cubic (F),0.47889367,6.253718734795314,6.253718734795314,6.253718734795314,90.0,90.0,90.0,244.5766735787861,Fd-3m,225,216,0.8265314102172852,0.10026722401380539,0.07026161253452301,hexagonal (P),0.14947864,3.853370393104106,3.853370393104106,6.323499877122927,90.0,90.0,120.0,81.3148113115803,187,194,191,0.7381054759025574,0.21970321238040924,0.03015872836112976
337,PtBi,hexagonal (P),0.42276463,4.020463881161191,4.020463881161191,5.506178348052809,90.0,90.0,120.0,77.07849669265008,P6_3/mmc,191,164,0.9945435523986816,0.002144483383744955,0.0009387541213072836,cubic (P),0.18254273,6.0827070188793,6.0827070188793,6.0827070188793,90.0,90.0,90.0,225.0560519097663,205,198,221,0.9845219254493713,0.009080395102500916,0.005524718668311834
338,TbGe2,orthorhombic (C),0.7027335,4.338626901013279,20.360200155444282,4.255566847322778,90.0,90.0,90.0,375.9168256395028,Cmcm,20,65,0.5328000783920288,0.17375195026397705,0.15323327481746674,tetragonal (I),0.09148042,5.100401301510469,5.100401301510469,15.097462574451901,90.0,90.0,90.0,392.74680206509396,141,107,139,0.9726755619049072,0.017626555636525154,0.006973083596676588
339,Cu2Te,hexagonal (P),0.32068992,5.4207845244791635,5.4207845244791635,12.430424410956261,90.0,90.0,120.0,316.3303614705291,P3m1,186,194,0.3873186409473419,0.18550829589366913,0.13937458395957947,cubic (F),0.29342955,6.271379074549078,6.271379074549078,6.271379074549078,90.0,90.0,90.0,246.65456503587885,216,225,227,0.8120548725128174,0.16898250579833984,0.009429137222468853
340,Y2Sn,hexagonal (P),0.7733496,8.27771718520366,8.27771718520366,6.875916916230388,90.0,90.0,120.0,408.02091049159714,P6_3/mcm,189,191,0.995000422000885,0.0019048346439376473,0.000971347966697067,orthorhombic (P),0.1645604,7.425167599807595,13.88540841136081,8.366954758442926,90.0,90.0,90.0,862.6454575624856,62,58,38,0.9997218251228333,9.134144784184173e-05,4.895594247500412e-05
341,Zn2Sb,rhombohedral (P),0.6814587,7.663392607976271,7.663392607976271,7.663392607976271,100.01893839815276,100.01893839815276,100.01893839815276,426.641320777333,R-3c,155,166,0.9616020917892456,0.026437830179929733,0.005330131854861975,orthorhombic (P),0.07688496,6.918559620855013,8.132125282701107,8.978951039736433,90.0,90.0,90.0,505.17907341639284,19,62,61,0.26276710629463196,0.1785161942243576,0.1565960794687271
342,TeGe2,cubic (F),0.4765853,6.194515686967652,6.194515686967652,6.194515686967652,90.0,90.0,90.0,237.69610830117765,Fm-3,228,219,0.5092896223068237,0.16029129922389984,0.15704654157161713,rhombohedral (P),0.17072049,5.9375063649959925,5.9375063649959925,5.9375063649959925,77.10977727601207,77.10977727601207,77.10977727601207,195.56708491569051,166,160,161,0.6836777329444885,0.3099464476108551,0.002784088021144271
343,Zn2Te2,cubic (F),0.767061,6.085065865097914,6.085065865097914,6.085065865097914,90.0,90.0,90.0,225.31798060959468,F-43m,225,219,0.9932330250740051,0.005026314407587051,0.0007446569507010281,hexagonal (P),0.10467315,4.095159823724453,4.095159823724453,6.308217012900765,90.0,90.0,120.0,91.61761220342332,186,164,156,0.8816893100738525,0.02946787327528,0.02425427734851837
344,AgBa,orthorhombic (P),0.49801016,6.331564235099427,6.162000128059258,8.023647053903902,90.0,90.0,90.0,313.0433891839423,Pnma,52,74,0.9429141283035278,0.038564469665288925,0.015389060601592064,cubic (P),0.11492427,3.83272445676377,3.83272445676377,3.83272445676377,90.0,90.0,90.0,56.30186665810585,221,198,200,0.9934318661689758,0.0022644733544439077,0.0017264325870200992
345,Sc2Sn,hexagonal (P),0.83491576,8.218631610980221,8.218631610980221,6.158825304841001,90.0,90.0,120.0,360.26954050508965,P6_3/mcm,194,189,0.578722357749939,0.4002673923969269,0.006907154340296984,cubic (P),0.056614347,4.326797348334965,4.326797348334965,4.326797348334965,90.0,90.0,90.0,81.00273161788293,221,200,215,0.9951842427253723,0.0014071435434743762,0.0007963253883644938
346,DyBi2,orthorhombic (P),0.3996965,13.494931884072598,9.77744741339623,5.92962197097379,90.0,90.0,90.0,782.3898225713128,Pnma,58,55,0.7551251649856567,0.177676260471344,0.018338825553655624,orthorhombic (C),0.18955965,4.7094919322788265,23.322612904592376,4.805879562259737,90.0,90.0,90.0,527.8665524510716,63,64,36,0.8748856782913208,0.043964698910713196,0.03544439375400543
347,Cd2Bi,hexagonal (P),0.38385087,4.451387559981543,4.451387559981543,5.9024618211046,90.0,90.0,120.0,101.28721591927817,P6_3/mmc,164,191,0.3947632610797882,0.2776113450527191,0.2484472095966339,tetragonal (I),0.16735858,4.41612559839343,4.41612559839343,19.802436567659303,90.0,90.0,90.0,386.19039130081575,141,139,98,0.8746262788772583,0.09734923392534256,0.012345156632363796
348,CoSn2,tetragonal (I),0.69377637,6.244926333296347,6.244926333296347,9.00374002066639,90.0,90.0,90.0,351.13780163301124,I4_1/acd,140,97,0.5820223093032837,0.3925362527370453,0.004872471559792757,hexagonal (P),0.06523273,4.138998286394558,4.138998286394558,4.913424429278723,90.0,90.0,120.0,72.89628662279948,164,191,194,0.5245656967163086,0.23026283085346222,0.1737077683210373
349,OsTl2,cubic (P),0.3654505,4.334537041949385,4.334537041949385,4.334537041949385,90.0,90.0,90.0,81.43819812670633,Pm-3n,221,213,0.8720601201057434,0.1252814382314682,0.0008130466449074447,tetragonal (I),0.12886953,3.4963636800809725,3.4963636800809725,8.770956054557573,90.0,90.0,90.0,107.22106962965508,140,121,87,0.8981309533119202,0.030415477231144905,0.0246827881783247
350,HoPb2,cubic (P),0.25455037,4.718879668841026,4.718879668841026,4.718879668841026,90.0,90.0,90.0,105.07918821432698,Pm-3m,215,224,0.9981991648674011,0.0007495065801776946,0.0002602563763502985,orthorhombic (C),0.1772879,6.275364763489736,9.806334481347436,4.472163571443964,90.0,90.0,90.0,275.2094591732393,63,65,64,0.9995508790016174,0.0004488934646360576,1.6218947962443053e-07
351,Al2As2,cubic (F),0.8679596,5.504126640898182,5.504126640898182,5.504126640898182,90.0,90.0,90.0,166.74977371300744,F-43m,225,227,0.9955440163612366,0.0027510023210197687,0.0013548391871154308,hexagonal (P),0.038133092,3.782544218830416,3.782544218830416,4.925659644369839,90.0,90.0,120.0,61.03276684453453,164,194,169,0.19007742404937744,0.18343625962734222,0.16704890131950378
352,HoBi2,orthorhombic (P),0.51416886,13.20714611196213,10.05011854026399,5.801924064038964,90.0,90.0,90.0,770.1090147530069,Pnma,58,55,0.9064044952392578,0.05843226611614227,0.013583890162408352,orthorhombic (C),0.17136839,4.735109612531393,20.88804199498449,4.774456806779608,90.0,90.0,90.0,472.2280035852917,63,64,36,0.7189230918884277,0.22663722932338715,0.025048930197954178
353,PdSb2,cubic (P),0.5300938,5.822570381182782,5.822570381182782,5.822570381182782,90.0,90.0,90.0,197.3986783114747,Pa-3,221,198,0.878304123878479,0.09084939956665039,0.02767757698893547,orthorhombic (P),0.1923474,6.437956073859199,6.812826932731269,4.6739423210336275,90.0,90.0,90.0,205.00229096658302,62,58,61,0.4077416956424713,0.11418484896421432,0.10865286737680435
354,RhBi2,orthorhombic (P),0.2591592,7.217035464529249,6.216808140331929,8.359160203710394,90.0,90.0,90.0,375.0498124595851,P222_1,58,62,0.32862794399261475,0.29135534167289734,0.16462033987045288,monoclinic (C),0.25887054,12.238253590638614,6.3851392586240125,10.133832365637675,90.0,109.17064273399266,90.0,747.9732675851221,15,12,9,0.4922061264514923,0.48535779118537903,0.011988147161900997
355,RuSe,cubic (P),0.3384448,6.041944801278987,6.041944801278987,6.041944801278987,90.0,90.0,90.0,220.56178092878073,Pa-3,198,201,0.9235450625419617,0.030436089262366295,0.016162343323230743,hexagonal (P),0.31143942,3.7639391049997415,3.7639391049997415,6.022753357577161,90.0,90.0,120.0,73.89429112011999,194,176,190,0.878573477268219,0.049000952392816544,0.012355946935713291
356,WSe2,hexagonal (P),0.7389593,3.1823781325798,3.1823781325798,13.869191693009958,90.0,90.0,120.0,121.64250236712343,P6_3/mmc,164,187,0.9766830801963806,0.00709505844861269,0.005262007936835289,rhombohedral (P),0.1277602,6.9177041414668885,6.9177041414668885,6.9177041414668885,33.998751234327266,33.998751234327266,33.998751234327266,92.26591339458024,148,166,160,0.875639021396637,0.08150693029165268,0.023219112306833267
357,OsTe2,orthorhombic (P),0.265429,4.649062437216714,8.667994364023068,6.016666220389945,90.0,90.0,90.0,242.4598981553644,Pnnm,28,52,0.5916181206703186,0.060918163508176804,0.043625254184007645,cubic (P),0.23312107,6.263124011601019,6.263124011601019,6.263124011601019,90.0,90.0,90.0,245.68182686397944,205,215,200,0.9968728423118591,0.0024701335933059454,0.000262739195022732
358,BiSi2,cubic (F),0.20219271,5.709728629142069,5.709728629142069,5.709728629142069,90.0,90.0,90.0,186.14286885370274,Fd-3m,216,225,0.6898121237754822,0.17806124687194824,0.11744575202465057,hexagonal (P),0.19614899,6.034591828069219,6.034591828069219,5.705466401269028,90.0,90.0,120.0,179.9358022480139,164,194,191,0.28949975967407227,0.16692782938480377,0.14870913326740265
359,ReGe2,monoclinic (C),0.18075661,11.077752996640557,3.8185157404824364,6.508859790404759,90.0,118.5042851802042,90.0,241.9535767497496,C2/c,12,9,1.0,0.0,0.0,tetragonal (P),0.15739796,7.165165058425036,7.165165058425036,15.043709248495567,90.0,90.0,90.0,772.3378696278418,116,118,127,0.7721409201622009,0.16651496291160583,0.03457765653729439
360,PaAs2,cubic (I),0.35610062,6.569703744548783,6.569703744548783,6.569703744548783,90.0,90.0,90.0,283.5550312190886,I-43d,217,199,0.6474254131317139,0.16606920957565308,0.0862245261669159,tetragonal (I),0.20304994,4.893153582270656,4.893153582270656,11.173454050165189,90.0,90.0,90.0,267.5254737703573,98,141,122,0.8341158628463745,0.05561599135398865,0.05050672963261604
361,ZrSi2,orthorhombic (C),0.5826906,3.860586446498844,19.069698426116357,3.682584720435623,90.0,90.0,90.0,271.11269464553635,Cmcm,65,36,0.9626355171203613,0.020030979067087173,0.008939255028963089,hexagonal (P),0.13233083,4.221716269620747,4.221716269620747,4.9716532027134,90.0,90.0,120.0,76.73783510110239,180,181,191,0.7831016182899475,0.09909281879663467,0.05354662612080574
